STATION,NAME,DATE,TMAX
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-06,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-07,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-08,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-09,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-10,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-11,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-12,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-13,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-14,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-15,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-16,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-17,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-18,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-19,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-20,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-21,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-22,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-23,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-24,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-25,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-26,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-27,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-28,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-29,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-09-30,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-01,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-02,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-03,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-04,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-05,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-06,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-07,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-08,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-09,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-10,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-11,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-12,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-13,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-14,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-15,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-16,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-17,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-18,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-19,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-20,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-21,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-22,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-23,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-24,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-25,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-26,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-27,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-28,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-29,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-30,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-10-31,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-01,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-02,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-03,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-04,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-05,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-06,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-07,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-08,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-09,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-10,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-11,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-12,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-13,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-14,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-15,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-16,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-17,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-18,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-19,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-20,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-21,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-22,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-23,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-24,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-25,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-26,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-27,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-28,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-29,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-11-30,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-01,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-02,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-03,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-04,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-05,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-06,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-07,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-08,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-09,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-10,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-11,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-12,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-13,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-14,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-15,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-16,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-17,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-18,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-19,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-20,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-21,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-22,40
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-23,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-24,33
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-25,32
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-26,34
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-27,36
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-28,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-29,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-30,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2017-12-31,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-01,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-02,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-03,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-04,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-05,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-06,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-07,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-08,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-09,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-10,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-11,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-12,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-13,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-14,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-15,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-16,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-17,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-18,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-19,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-20,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-21,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-22,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-23,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-24,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-25,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-26,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-27,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-28,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-29,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-30,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-01-31,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-01,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-02,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-03,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-04,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-05,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-06,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-07,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-08,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-09,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-10,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-11,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-12,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-13,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-14,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-15,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-16,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-17,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-18,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-19,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-20,33
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-21,38
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-22,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-23,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-24,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-25,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-26,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-27,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-02-28,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-01,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-02,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-03,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-04,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-05,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-06,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-07,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-08,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-09,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-10,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-11,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-12,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-13,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-14,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-15,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-16,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-17,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-18,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-19,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-20,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-21,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-22,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-23,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-24,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-25,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-26,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-27,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-28,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-29,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-30,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-03-31,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-01,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-02,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-03,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-04,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-05,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-06,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-07,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-08,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-09,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-10,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-11,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-12,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-13,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-14,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-15,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-16,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-17,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-18,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-19,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-20,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-21,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-22,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-23,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-24,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-25,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-26,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-27,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-28,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-29,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-04-30,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-01,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-02,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-03,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-04,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-05,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-06,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-07,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-08,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-09,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-10,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-11,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-12,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-13,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-14,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-15,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-16,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-17,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-18,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-19,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-20,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-21,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-22,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-23,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-24,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-25,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-26,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-27,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-28,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-29,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-30,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-05-31,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-01,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-02,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-03,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-04,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-05,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-06,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-07,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-08,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-09,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-10,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-11,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-12,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-13,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-14,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-15,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-16,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-17,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-18,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-19,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-20,95
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-21,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-22,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-23,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-24,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-25,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-26,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-27,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-28,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-29,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-06-30,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-01,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-02,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-03,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-04,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-05,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-06,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-07,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-08,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-09,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-10,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-11,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-12,99
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-13,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-14,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-15,99
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-16,98
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-17,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-18,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-19,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-20,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-21,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-22,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-23,95
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-24,95
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-25,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-26,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-27,91
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-28,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-29,99
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-30,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-07-31,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-01,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-02,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-03,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-04,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-05,91
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-06,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-07,94
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-08,94
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-09,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-10,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-11,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-12,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-13,95
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-14,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-15,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-16,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-17,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-18,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-19,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2018-08-20,82
